#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Methanobrevibacter oralis","Archaea;Euryarchaeota;Methanomada group","MGYG-HGUT-02162","SAMEA5851666","PRJEB33885","GCA_902384065.1","Contig",2.08351,27.8,,"CABMAB01",60,1658,"2019-08-15T02:01:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/384/065/GCA_902384065.1_UHGG_MGYG-HGUT-02162","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/384/065/GCF_902384065.1_UHGG_MGYG-HGUT-02162"
"Methanococcoides methylutens","Archaea;Euryarchaeota;Stenosarchaea group","DSM2657","SAMEA5522911","PRJEB31721","GCA_900773915.1","Contig",2.50045,42.5,,"CAAGSM01",36,2323,"2019-03-27T23:14:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/773/915/GCA_900773915.1_Methanococcoides_methylutens_DSM2657","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/773/915/GCF_900773915.1_Methanococcoides_methylutens_DSM2657"
"Methanothermobacter sp. EMTCatA1","Archaea;Euryarchaeota;Methanomada group","EMTCatA1","SAMD00084331","PRJDB5909","GCA_002356395.1","Complete",1.71998,49.6,"chromosome:AP018336.1",,1,1814,"2017-07-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/395/GCA_002356395.1_ASM235639v1",
"Vulcanisaeta sp. JCM 16159","Archaea;TACK group;Crenarchaeota","JCM 16159","SAMD00000531","PRJDB850","GCA_001316265.1","Contig",2.24904,45.3,,"BBDN01",28,0,"2015-10-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/316/265/GCA_001316265.1_ASM131626v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/316/265/GCF_001316265.1_ASM131626v1"
"Methanosarcina thermophila","Archaea;Euryarchaeota;Stenosarchaea group","MT-1","SAMD00060421","PRJDB5067","GCA_003584605.1","Complete",3.19406,41.2,"chromosome:AP017646.1",,1,2772,"2016-12-07T23:02:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/584/605/GCA_003584605.1_ASM358460v1",
"Methanosarcina siciliae HI350","Archaea;Euryarchaeota;Stenosarchaea group","HI350","SAMN03074588","PRJNA230952","GCA_000970125.1","Complete",4.94111,43.1,"chromosome:NZ_CP009507.1/CP009507.1",,1,3748,"2015-04-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/970/125/GCA_000970125.1_ASM97012v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/125/GCF_000970125.1_ASM97012v1"
"uncultured Acidilobus sp. MG","Archaea;TACK group;Crenarchaeota","","SAMN02364255","PRJNA221622","GCA_000495675.1","Scaffold",1.54851,59.1,,"AYMA01",35,1787,"2013-11-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/495/675/GCA_000495675.1_Acidilobus_sp._MG",
"Candidatus Methanoperedens sp. UBA453","Archaea;Euryarchaeota;Stenosarchaea group","UBA453","SAMN06027325","PRJNA348753","GCA_002496325.1","Scaffold",3.08605,43.3,,"DAJM01",72,0,"2017-10-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/496/325/GCA_002496325.1_ASM249632v1",
"Methanosaeta sp. PtaB.Bin018","Archaea;Euryarchaeota;Stenosarchaea group","PtaB.Bin018","SAMN04534948","PRJNA310790","GCA_002067755.1","Contig",2.22564,51.9,,"MVQH01",104,2326,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/067/755/GCA_002067755.1_ASM206775v1",
"Thermococcus thioreducens","Archaea;Euryarchaeota;Thermococci","OGL-20","SAMN05216170","PRJEB16840","GCA_900109425.1","Scaffold",2.06711,53.5,,"FOIW01",3,2225,"2016-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/109/425/GCA_900109425.1_IMG-taxon_2654588132_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/425/GCF_900109425.1_IMG-taxon_2654588132_annotated_assembly"
"uncultured Candidatus Methanomethylophilus sp.","Archaea;Euryarchaeota;Diaforarchaea group","hRUG898","SAMEA104666450","PRJEB21624","GCA_900314325.1","Contig",1.38868,61,,"OMUQ01",153,0,"2018-03-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/325/GCA_900314325.1_Rumen_uncultured_genome_hRUG898",
"Halobacterium hubeiense","Archaea;Euryarchaeota;Stenosarchaea group","JI20-3","SAMEA3268806","PRJEB8631","GCA_900003505.1","Scaffold",3.23578,66.4,,"CEMN01",16,3231,"2016-04-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/003/505/GCA_900003505.1_ASM90000350v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/003/505/GCF_900003505.1_ASM90000350v1"
"Methanolobus sp. T82-4","Archaea;Euryarchaeota;Stenosarchaea group","T82-4","SAMN04432770","PRJNA308326","GCA_001577565.1","Contig",2.65404,43.7,,"LSRV01",145,2692,"2016-02-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/577/565/GCA_001577565.1_ASM157756v1",
"Methanohalophilus sp. WG1-DM","Archaea;Euryarchaeota;Stenosarchaea group","WG1-DM","SAMN07462262","PRJNA308326","GCA_004104135.1","Contig",1.92872,42.2,,"RRBA01",74,1908,"2019-01-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/104/135/GCA_004104135.1_ASM410413v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/104/135/GCF_004104135.1_ASM410413v1"
"Candidatus Methanofastidiosum methylthiophilus","Archaea;Euryarchaeota;Stenosarchaea group","ADurb1113_Bin01801","SAMN04009748","PRJNA293767","GCA_001587605.1","Scaffold",1.49713,33.3,,"LNJD01",60,1597,"2016-03-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/587/605/GCA_001587605.1_ASM158760v1",
"Methanosphaera sp. A6","Archaea;Euryarchaeota;Methanomada group","A6","SAMN05231872","PRJNA324744","GCA_001729395.1","Contig",1.55648,27.7,,"MAIF01",167,1407,"2016-09-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/729/395/GCA_001729395.1_ASM172939v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/729/395/GCF_001729395.1_ASM172939v1"
"Methanolobus vulcani","Archaea;Euryarchaeota;Stenosarchaea group","SZUA-488","SAMN09288036","PRJNA385762","GCA_003251595.1","Contig",0.557123,42.4,,"QKEY01",229,0,"2018-06-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/251/595/GCA_003251595.1_ASM325159v1",
"Methanohalophilus halophilus","Archaea;Euryarchaeota;Stenosarchaea group","Z-7982","SAMN04515625","PRJEB16588","GCA_900106905.1","Contig",2.02656,42.4,,"FNMU01",10,1988,"2016-10-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/106/905/GCA_900106905.1_IMG-taxon_2642422606_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/106/905/GCF_900106905.1_IMG-taxon_2642422606_annotated_assembly"
"Haloterrigena hispanica","Archaea;Euryarchaeota;Stenosarchaea group","CDM_6","SAMN04488694","PRJEB17032","GCA_900111485.1","Scaffold",3.96348,61,,"FOIC01",92,3792,"2016-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/111/485/GCA_900111485.1_IMG-taxon_2642422550_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/111/485/GCF_900111485.1_IMG-taxon_2642422550_annotated_assembly"
"Methanohalophilus portucalensis FDF-1","Archaea;Euryarchaeota;Stenosarchaea group","DSM 7471","SAMN10345421","PRJNA500754","GCA_003722115.1","Contig",2.07914,41.9,,"RJJH01",17,2035,"2018-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/722/115/GCA_003722115.1_ASM372211v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/722/115/GCF_003722115.1_ASM372211v1"
"Methanococcoides sp. EBM-47","Archaea;Euryarchaeota;Stenosarchaea group","EBM-47","SAMN06019024","PRJNA315143","GCA_001896725.1","Contig",2.18176,42.3,,"MPPA01",53,0,"2016-12-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/896/725/GCA_001896725.1_ASM189672v1",
"Nitrososphaera sp. UBA216","Archaea;TACK group;Thaumarchaeota","UBA216","SAMN06027588","PRJNA348753","GCA_002495575.1","Scaffold",1.24448,48.7,,"DAFY01",105,0,"2017-10-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/495/575/GCA_002495575.1_ASM249557v1",
"Natronomonas sp. CBA1133","Archaea;Euryarchaeota;Stenosarchaea group","CBA1133","SAMN10386455","PRJNA503961","GCA_003722095.1","Contig",2.66102,65.2,,"RJJC01",3,2579,"2018-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/722/095/GCA_003722095.1_ASM372209v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/722/095/GCF_003722095.1_ASM372209v1"
"Methanoregula sp. PtaB.Bin085","Archaea;Euryarchaeota;Stenosarchaea group","PtaB.Bin085","SAMN04534937","PRJNA310790","GCA_002067035.1","Contig",2.90457,56.5,,"MVQB01",63,2878,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/067/035/GCA_002067035.1_ASM206703v1",
"Methanohalophilus euhalobius","Archaea;Euryarchaeota;Stenosarchaea group","DSM 10369","SAMN10345419","PRJNA500754","GCA_003722155.1","Contig",1.87053,42.4,,"RJJF01",21,1849,"2018-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/722/155/GCA_003722155.1_ASM372215v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/722/155/GCF_003722155.1_ASM372215v1"
"Nitrosarchaeum sp.","Archaea;TACK group;Thaumarchaeota","Baikal-deep-G181","SAMN10915843","PRJNA521725","GCA_009697445.1","Contig",0.95717,30.9,,"SICX01",79,1132,"2019-11-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/697/445/GCA_009697445.1_ASM969744v1",
"Caldisphaera sp.","Archaea;TACK group;Crenarchaeota","ARK-06","SAMN08107299","PRJNA419931","GCA_002878225.1","Contig",1.41351,30.3,,"PNJB01",105,1384,"2018-01-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/878/225/GCA_002878225.1_ASM287822v1",
"ANME-2 cluster archaeon","Archaea;Euryarchaeota;Stenosarchaea group","WYZ-LMO14","SAMN08103063","PRJNA418890","GCA_003601535.1","Contig",1.6706,48.7,,"PIXW01",263,1854,"2018-10-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/601/535/GCA_003601535.1_ASM360153v1",
"Halorussus sp. HD8-83","Archaea;Euryarchaeota;Stenosarchaea group","HD8-83","SAMN10721430","PRJNA514221","GCA_004765805.1","Scaffold",3.93395,67.3,,"SBIU01",17,3785,"2019-03-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/765/805/GCA_004765805.1_ASM476580v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/765/805/GCF_004765805.1_ASM476580v1"
"Halovenus sp.","Archaea;Euryarchaeota;Stenosarchaea group","T1Sed10_210R1","SAMN08575107","PRJNA434545","GCA_003554325.1","Contig",1.9906,54.7,,"PWGA01",393,0,"2018-09-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/554/325/GCA_003554325.1_ASM355432v1",
"Halobellus sp. ZY21","Archaea;Euryarchaeota;Stenosarchaea group","ZY8","SAMN10255630","PRJNA497350","GCA_003697845.1","Scaffold",3.59298,66.1,,"RDQE01",37,3362,"2018-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/697/845/GCA_003697845.1_ASM369784v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/697/845/GCF_003697845.1_ASM369784v1"
"Halostella sp. DLLS-108","Archaea;Euryarchaeota;Stenosarchaea group","DLLS-108","SAMN10986238","PRJNA523684","GCA_004785955.1","Scaffold",3.74523,68.5,,"SJER01",13,3767,"2019-04-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/785/955/GCA_004785955.1_ASM478595v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/785/955/GCF_004785955.1_ASM478595v1"
"Salinigranum sp. DYF38","Archaea;Euryarchaeota;Stenosarchaea group","DYF38","SAMN11382565","PRJNA531811","GCA_004916935.1","Contig",4.40389,65.8,,"SSNM01",20,4146,"2019-04-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/916/935/GCA_004916935.1_ASM491693v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/916/935/GCF_004916935.1_ASM491693v1"
"Natronococcus sp.","Archaea;Euryarchaeota;Stenosarchaea group","CSSed165cm_285R1","SAMN10610466","PRJNA453733","GCA_007134425.1","Contig",2.57385,66.1,,"SLKV01",195,0,"2019-07-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/134/425/GCA_007134425.1_ASM713442v1",
"Halococcaceae archaeon","Archaea;Euryarchaeota;Stenosarchaea group","CSSed165cm_529","SAMN10610612","PRJNA453733","GCA_007131485.1","Contig",2.56189,68.1,,"SLQL01",414,0,"2019-07-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/131/485/GCA_007131485.1_ASM713148v1",
"Natronorubrum sp.","Archaea;Euryarchaeota;Stenosarchaea group","CSSed165cm_84","SAMN10610679","PRJNA453733","GCA_007130175.1","Contig",2.50937,63.6,,"SLTA01",546,0,"2019-07-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/130/175/GCA_007130175.1_ASM713017v1",
"Halococcaceae archaeon","Archaea;Euryarchaeota;Stenosarchaea group","CSSed162cmA_235","SAMN10606037","PRJNA453733","GCA_007121215.1","Contig",2.57442,63.6,,"SKME01",484,0,"2019-07-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/121/215/GCA_007121215.1_ASM712121v1",
"Natronococcus sp.","Archaea;Euryarchaeota;Stenosarchaea group","CSSed162cmA_244","SAMN10606042","PRJNA453733","GCA_007121125.1","Contig",2.79159,66.1,,"SKMJ01",380,0,"2019-07-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/121/125/GCA_007121125.1_ASM712112v1",
"Halobellus sp. ZY21","Archaea;Euryarchaeota;Stenosarchaea group","ZY21","SAMN12091411","PRJNA549549","GCA_007655485.1","Scaffold",3.35154,62.9,,"VJXQ01",21,3088,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/655/485/GCA_007655485.1_ASM765548v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/655/485/GCF_007655485.1_ASM765548v1"
"Halostella sp. LYG-109","Archaea;Euryarchaeota;Stenosarchaea group","LYG-109","SAMN10986242","PRJNA523687","GCA_004762015.1","Contig",3.86856,63.2,,"SJES01",16,3716,"2019-04-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/762/015/GCA_004762015.1_ASM476201v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/762/015/GCF_004762015.1_ASM476201v1"
"Halorussus sp. LYG-36","Archaea;Euryarchaeota;Stenosarchaea group","LYG-36","SAMN10724292","PRJNA514410","GCA_004765795.1","Scaffold",3.76372,66.9,,"SBIV01",37,3645,"2019-03-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/765/795/GCA_004765795.1_ASM476579v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/765/795/GCF_004765795.1_ASM476579v1"
"ANME-2 cluster archaeon","Archaea;Euryarchaeota;Stenosarchaea group","CONS3730D10UFb2","SAMN08574234","PRJNA431796","GCA_005504395.1","Scaffold",1.41728,38.9,,"QYBA01",266,1489,"2019-05-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/504/395/GCA_005504395.1_ASM550439v1",
"Caldisphaera sp.","Archaea;TACK group;Crenarchaeota","ARK-07","SAMN08107300","PRJNA419931","GCA_002878235.1","Contig",0.821366,31.9,,"PNJA01",93,845,"2018-01-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/878/235/GCA_002878235.1_ASM287823v1",
"Nitrosarchaeum sp.","Archaea;TACK group;Thaumarchaeota","Baikal-deep-G180","SAMN10915844","PRJNA521725","GCA_009697485.1","Contig",0.716049,33.3,,"SICY01",83,867,"2019-11-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/697/485/GCA_009697485.1_ASM969748v1",
"Methanohalophilus euhalobius","Archaea;Euryarchaeota;Stenosarchaea group","WG-1MB","SAMN06295989","PRJEB22410","GCA_900215215.1","Contig",1.9403,42.1,,"OBDR01",27,1909,"2017-09-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/215/215/GCA_900215215.1_IMG-taxon_2703719067_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/215/215/GCF_900215215.1_IMG-taxon_2703719067_annotated_assembly"
"Methanoregula sp. PtaU1.Bin006","Archaea;Euryarchaeota;Stenosarchaea group","PtaU1.Bin006","SAMN04534938","PRJNA310790","GCA_002067645.1","Contig",2.8514,56.4,,"MVRD01",40,2815,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/067/645/GCA_002067645.1_ASM206764v1",
"Natronomonas sp. F20-122","Archaea;Euryarchaeota;Stenosarchaea group","F20-122","SAMN09371776","PRJNA474733","GCA_005239135.1","Contig",2.90442,63.2,,"QKNX01",12,2809,"2019-05-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/239/135/GCA_005239135.1_ASM523913v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/239/135/GCF_005239135.1_ASM523913v1"
"Nitrososphaera sp. UBA217","Archaea;TACK group;Thaumarchaeota","UBA217","SAMN06027587","PRJNA348753","GCA_002501845.1","Scaffold",1.13516,48.7,,"DAOL01",98,0,"2017-10-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/501/845/GCA_002501845.1_ASM250184v1",
"Methanohalophilus portucalensis FDF-1","Archaea;Euryarchaeota;Stenosarchaea group","FDF-1","SAMN03100365","PRJNA263421","GCA_001888095.1","Scaffold",1.99045,42.1,,"JWTK01",15,1964,"2016-12-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/888/095/GCA_001888095.1_ASM188809v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/888/095/GCF_001888095.1_ASM188809v1"
"Methanosphaera sp. SHI1033","Archaea;Euryarchaeota;Methanomada group","SHI1033","SAMN06283954","PRJNA362975","GCA_003266175.1","Scaffold",1.49667,29.9,,"MVJK01",55,1354,"2018-06-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/266/175/GCA_003266175.1_ASM326617v1",
"Candidatus Methanofastidiosum methylthiophilus","Archaea;Euryarchaeota;Stenosarchaea group","B15fssc0709_Meth_Bin003","SAMN04009751","PRJNA293769","GCA_001587695.1","Contig",1.65805,34.6,,"LNGF01",76,1843,"2016-03-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/587/695/GCA_001587695.1_ASM158769v1",
"Methanolobus sp. UBA474","Archaea;Euryarchaeota;Stenosarchaea group","UBA474","SAMN06027622","PRJNA348753","GCA_002501695.1","Scaffold",2.30653,47.2,,"DANZ01",163,0,"2017-10-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/501/695/GCA_002501695.1_ASM250169v1",
"Methanohalophilus sp. 2-GBenrich","Archaea;Euryarchaeota;Stenosarchaea group","2-GBenrich","SAMN05172267","PRJNA308326","GCA_001726015.1","Contig",1.88578,42.2,,"MCNQ01",23,1980,"2016-09-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/726/015/GCA_001726015.1_ASM172601v1",
"Halobacterium hubeiense","Archaea;Euryarchaeota;Stenosarchaea group","JI20-4","SAMEA3268807","PRJEB8631","GCA_900003575.1","Scaffold",3.23341,66.4,,"CEML01",18,3229,"2016-04-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/003/575/GCA_900003575.1_ASM90000357v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/003/575/GCF_900003575.1_ASM90000357v1"
"uncultured Candidatus Methanomethylophilus sp.","Archaea;Euryarchaeota;Diaforarchaea group","RUG779","SAMEA104666451","PRJEB21624","GCA_900313075.1","Contig",1.26288,61.7,,"OMQH01",192,0,"2018-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/313/075/GCA_900313075.1_Rumen_uncultured_genome_RUG779",
"Methanosaeta sp. PtaU1.Bin060","Archaea;Euryarchaeota;Stenosarchaea group","PtaU1.Bin060","SAMN04534952","PRJNA310790","GCA_002067365.1","Contig",2.77668,53.3,,"MVRK01",136,2786,"2017-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/067/365/GCA_002067365.1_ASM206736v1",
"Candidatus Methanoperedens sp.","Archaea;Euryarchaeota;Stenosarchaea group","Ru_enrich_MN","SAMN07483404","PRJNA397647","GCA_002634415.1","Contig",3.59264,40.4,,"NSJO01",146,0,"2017-10-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/634/415/GCA_002634415.1_ASM263441v1",
"uncultured Acidilobus sp. CIS","Archaea;TACK group;Crenarchaeota","","SAMN02364258","PRJNA221622","GCA_000495695.1","Scaffold",1.42669,59.2,,"AYMB01",18,1671,"2013-11-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/495/695/GCA_000495695.1_Acidilobus_sp._CIS",
"Vulcanisaeta sp. JCM 14467","Archaea;TACK group;Crenarchaeota","JCM 14467","SAMD00000523","PRJDB849","GCA_001316245.1","Contig",2.44388,46.7,,"BBDM01",25,0,"2015-10-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/316/245/GCA_001316245.1_ASM131624v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/316/245/GCF_001316245.1_ASM131624v1"
"Methanothermobacter sp. MT-2","Archaea;Euryarchaeota;Methanomada group","MT-2","SAMD00060422","PRJDB5067","GCA_003584625.1","Complete",1.52274,39.8,"chromosome:AP017647.1",,1,1604,"2016-12-07T23:03:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/584/625/GCA_003584625.1_ASM358462v1",
"Methanobrevibacter oralis","Archaea;Euryarchaeota;Methanomada group","M2 CSUR P5920","SAMEA104570764","PRJEB24872","GCA_900289035.1","Scaffold",2.12448,27.7,,"OKQL01",106,1901,"2018-02-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/289/035/GCA_900289035.1_PRJEB24872","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/289/035/GCF_900289035.1_PRJEB24872"
"Methanobrevibacter arboriphilus JCM 13429 = DSM 1125","Archaea;Euryarchaeota;Methanomada group","JCM 13429","SAMD00016809","PRJDB900","GCA_001316345.1","Contig",2.33148,25.4,,"BBET01",431,0,"2015-10-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/316/345/GCA_001316345.1_ASM131634v1",
"Candidatus Methanomassiliicoccus intestinalis","Archaea;Euryarchaeota;Diaforarchaea group","138","SAMN04576380","PRJNA316118","GCA_006954445.1","Scaffold",1.84048,41.2,,"LVVS01",29,1713,"2019-07-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/954/445/GCA_006954445.1_ASM695444v1",
"Candidatus Methanomethylophilus alvus","Archaea;Euryarchaeota;Diaforarchaea group","271","SAMN04576379","PRJNA316118","GCA_006954385.1","Contig",1.68452,60.3,,"LVVP01",23,1526,"2019-07-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/954/385/GCA_006954385.1_ASM695438v1",
"Thermofilum sp. ex4484_15","Archaea;TACK group;Crenarchaeota","ex4484_15","SAMN06647953","PRJNA362212","GCA_002254595.1","Contig",0.721479,42.6,,"NJEH01",67,809,"2017-08-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/254/595/GCA_002254595.1_ASM225459v1",
"Halorubrum ezzemoulense","Archaea;Euryarchaeota;Stenosarchaea group","Fb21","SAMN02716042","PRJNA232799","GCA_002252865.1","Contig",2.1124,69.3,,"NHPC01",28,1940,"2017-08-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/252/865/GCA_002252865.1_ASM225286v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/252/865/GCF_002252865.1_ASM225286v1"
"Sulfolobus sp. E5-1-F","Archaea;TACK group;Crenarchaeota","E5-1-F","SAMN13151456","PRJNA580136","GCA_009601705.1","Complete",2.54353,34.7,"chromosome:CP045687.1",,1,2450,"2019-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/601/705/GCA_009601705.1_ASM960170v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/601/705/GCF_009601705.1_ASM960170v1"
"Haloarcula sp. CBA1128","Archaea;Euryarchaeota;Stenosarchaea group","CBA1128","SAMD00043970","PRJDB4414","GCA_001485555.1","Contig",4.18459,61.9,,"BCNA01",6,3971,"2015-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/485/555/GCA_001485555.1_ASM148555v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/485/555/GCF_001485555.1_ASM148555v1"
"Natrinema altunense","Archaea;Euryarchaeota;Stenosarchaea group","1A4-DGR","SAMN03273287","PRJNA271196","GCA_000815265.1","Contig",3.7183,64.8,,"JXAN01",215,0,"2015-01-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/815/265/GCA_000815265.1_ASM81526v1",
