user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
CB_ER_141216_Refined_7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	93.33	11	0.869996125483	N/A
CB_ER_080217_Refined_59	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;s__	N/A	N/A	N/A	N/A	N/A	GCF_900143535.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;s__Tateyamaria sp900143535	78.08	0.37	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;s__	Placement	taxonomic classification fully defined by topology	GCF_000814025.1, s__Tateyamaria sp000814025, 95.0, 77.35, 0.28; GCF_001969365.1, s__Tateyamaria omphalii, 95.0, 77.08, 0.32	49.09	11	0.983451130487	N/A
CB_ER_040417_Refined_22	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	58.08	11	0.941116216558	N/A
BH_ER_161216_Refined_23	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	74.23	11	0.940714048455	N/A
SH_ER_110816_Refined_13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__	N/A	N/A	N/A	N/A	N/A	GCF_003058085.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__Yoonia sediminilitoris	77.36	0.23	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__	Placement	taxonomic classification fully defined by topology	GCF_900143545.1, s__Yoonia sp900143545, 95.0, 77.82, 0.26; GCF_000169435.1, s__Yoonia sp000169435, 95.0, 77.53, 0.25; GCF_001419985.1, s__Yoonia sp001419985, 95.0, 77.49, 0.21; GCF_003003285.1, s__Yoonia maritima, 95.0, 77.46, 0.19; GCF_003201935.1, s__Yoonia sp003201935, 95.0, 77.44, 0.21; GCF_002933395.1, s__Yoonia maritima_A, 95.0, 77.44, 0.19; GCF_002797915.1, s__Yoonia maricola, 95.0, 77.34, 0.25; GCF_900156505.1, s__Yoonia rosea, 95.0, 77.32, 0.21; GCF_000967725.1, s__Yoonia sp000967725, 95.0, 77.22, 0.15; GCF_900115105.1, s__Yoonia tamlensis, 95.0, 77.12, 0.21; GCF_000382265.1, s__Yoonia vestfoldensis, 95.0, 76.99, 0.17; GCF_002158905.1, s__Yoonia vestfoldensis_B, 95.0, 76.98, 0.18; GCF_900114675.1, s__Yoonia litorea, 95.0, 76.85, 0.16; GCF_000152785.1, s__Yoonia vestfoldensis_A, 95.0, 76.71, 0.16	72.58	11	0.98563575779	N/A
SH_ER_050716_Refined_46	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__	N/A	N/A	N/A	N/A	N/A	GCF_003058085.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__Yoonia sediminilitoris	77.6	0.26	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__	Placement	taxonomic classification fully defined by topology	GCF_900143545.1, s__Yoonia sp900143545, 95.0, 78.38, 0.29; GCF_900115105.1, s__Yoonia tamlensis, 95.0, 78.19, 0.25; GCF_000169435.1, s__Yoonia sp000169435, 95.0, 78.13, 0.29; GCF_900156505.1, s__Yoonia rosea, 95.0, 77.96, 0.3; GCF_001419985.1, s__Yoonia sp001419985, 95.0, 77.95, 0.28; GCF_002933395.1, s__Yoonia maritima_A, 95.0, 77.94, 0.21; GCF_000967725.1, s__Yoonia sp000967725, 95.0, 77.9, 0.2; GCF_002797915.1, s__Yoonia maricola, 95.0, 77.83, 0.32; GCF_003201935.1, s__Yoonia sp003201935, 95.0, 77.8, 0.29; GCF_003003285.1, s__Yoonia maritima, 95.0, 77.76, 0.2; GCF_900114675.1, s__Yoonia litorea, 95.0, 77.54, 0.2; GCF_000152785.1, s__Yoonia vestfoldensis_A, 95.0, 77.41, 0.21; GCF_002158905.1, s__Yoonia vestfoldensis_B, 95.0, 77.28, 0.23; GCF_000382265.1, s__Yoonia vestfoldensis, 95.0, 77.25, 0.23	82.7	11	0.984921734533	N/A
SH_ER_050617_Refined_30	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__	N/A	N/A	N/A	N/A	N/A	GCF_003058085.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__Yoonia sediminilitoris	77.59	0.23	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__	Placement	taxonomic classification fully defined by topology	GCF_900143545.1, s__Yoonia sp900143545, 95.0, 78.14, 0.28; GCF_000169435.1, s__Yoonia sp000169435, 95.0, 78.1, 0.29; GCF_002933395.1, s__Yoonia maritima_A, 95.0, 78.02, 0.2; GCF_003201935.1, s__Yoonia sp003201935, 95.0, 78.01, 0.26; GCF_002797915.1, s__Yoonia maricola, 95.0, 77.92, 0.3; GCF_900156505.1, s__Yoonia rosea, 95.0, 77.86, 0.29; GCF_003003285.1, s__Yoonia maritima, 95.0, 77.81, 0.2; GCF_900115105.1, s__Yoonia tamlensis, 95.0, 77.81, 0.28; GCF_001419985.1, s__Yoonia sp001419985, 95.0, 77.8, 0.28; GCF_000967725.1, s__Yoonia sp000967725, 95.0, 77.5, 0.2; GCF_002158905.1, s__Yoonia vestfoldensis_B, 95.0, 77.43, 0.21; GCF_900114675.1, s__Yoonia litorea, 95.0, 77.37, 0.2; GCF_000152785.1, s__Yoonia vestfoldensis_A, 95.0, 77.37, 0.26; GCF_000382265.1, s__Yoonia vestfoldensis, 95.0, 77.23, 0.22	96.33	11	0.984325747864	N/A
BI_ER_050417_Refined_11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooctadecabacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_900172275.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooctadecabacter;s__Pseudooctadecabacter jejudonensis	77.81	0.28	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	63.13	11	0.972318331744	N/A
BH_ER_060416_Refined_19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Litoreibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	69.62	11	0.957108844586	N/A
CB_ER_040417_Refined_21	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Silicimonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_003148765.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Silicimonas;s__Silicimonas algicola	76.26	0.12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	93.33	11	0.956932056313	N/A
BH_ER_161216_Refined_10	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	98.81	11	0.794339992295	N/A
BH_ER_161216_Refined_27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	76.53	11	0.779305344113	N/A
BH_ER_070217_Refined_26	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	47.9	11	0.78568728584	N/A
SH_ER_110816_Refined_17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	75.22	11	0.885437565996	N/A
SH_ER_050617_Refined_28	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	66.87	11	0.885079969487	N/A
SH_ER_161216_Refined_27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	43.25	11	0.884383425507	N/A
BH_ER_050417_Refined_66	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	73.79	11	0.884195028588	N/A
SH_ER_050716_Refined_12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	43.13	11	0.884024192594	N/A
SH_ER_050617_Refined_27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	70.1	11	0.883643776021	N/A
CB_ER_080217_Refined_45	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	89.11	11	0.883057331619	N/A
SH_ER_110816_Refined_16	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	82.12	11	0.883017465622	N/A
BI_ER_070616_Refined_13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	73.69	11	0.882698237472	N/A
CB_ER_080416_Refined_36	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	85.83	11	0.882513421386	N/A
CB_ER_130617_Refined_34	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	40.18	11	0.88239992151	N/A
BH_ER_060416_Refined_18	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	63.63	11	0.882294106629	N/A
BH_ER_140616_Refined_49	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	78.32	0.42	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	53.02	11	0.984654562057	N/A
BH_ER_060416_Refined_69	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	78.46	0.44	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	68.39	11	0.983616637797	N/A
SH_ER_161216_Refined_34	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	78.43	0.44	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	69.44	11	0.982766668781	N/A
SH_ER_050716_Refined_10	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	78.22	0.38	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	49.98	11	0.980505119937	N/A
SH_ER_061016_Refined_14	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.66	0.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	48.91	11	0.965933438262	N/A
BH_ER_050417_Refined_55	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	77.15	0.18	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	87.6	11	0.964600556318	N/A
BH_ER_070616_Refined_3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	77.08	0.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	88.97	11	0.964307932653	N/A
SH_ER_140616_Refined_24	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.95	0.16	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	72.6	11	0.963349526784	N/A
BH_ER_060416_Refined_13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.89	0.18	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	53.02	11	0.963126521114	N/A
BH_ER_060416_Refined_14	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	77.12	0.22	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	75.2	11	0.962973947452	N/A
BI_ER_050716_Refined_34	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.61	0.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	60.81	11	0.96225950384	N/A
BH_ER_110816_Refined_67	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.89	0.21	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	68.47	11	0.961667605088	N/A
SH_ER_050716_Refined_13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.61	0.18	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	68.41	11	0.961595189105	N/A
BH_ER_050716_Refined_14	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.68	0.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	75.83	11	0.961425848165	N/A
BH_ER_061016_Refined_11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.98	0.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	55.24	11	0.960641767671	N/A
BH_ER_110816_Refined_50	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.73	0.18	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	76.05	11	0.960397595859	N/A
SH_ER_050417_Refined_51	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.73	0.19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	50.4	11	0.96029462394	N/A
CB_ER_170816_Refined_17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	77.09	0.12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	51.75	11	0.952600152666	N/A
BH_ER_161216_Refined_13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.86	0.11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	72.12	11	0.952201299845	N/A
SH_ER_050417_Refined_37	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	75.78	0.05	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	77.36	11	0.952166550704	N/A
CB_ER_070716_Refined_24	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.0	0.05	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	78.08	11	0.952162629168	N/A
BI_ER_061016_Refined_7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	N/A	N/A	N/A	N/A	N/A	GCF_000428525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	76.75	0.19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	79.76	11	0.951749418057	N/A
